FILE:2017-03-02 08:45:32,D:\AWORK\苗尾\苗尾监测数据2-28\内观资料283期\PD45探洞（渗压计）\PD45探洞渗压计.xls
DATA:UPBJ+450.00,64,数据误差超限
DATA:UPBJ+450.00,65,数据误差超限
DATA:UPBJ+450.00,66,数据误差超限
DATA:UPBJ+450.00,67,数据误差超限
DATA:UPBJ+450.00,68,数据误差超限
DATA:UPBJ+450.00,69,数据误差超限
DATA:UPBJ+450.00,70,数据误差超限
DATA:UPBJ+450.00,71,数据误差超限
DATA:UPBJ+450.00,72,数据误差超限
DATA:UPBJ+450.00,73,数据误差超限
DATA:UPBJ+450.00,74,数据误差超限
DATA:UPBJ+450.00,75,数据误差超限
DATA:UPBJ+450.00,76,数据误差超限
DATA:UPBJ+450.00,77,数据误差超限
DATA:UPBJ+450.00,78,数据误差超限
DATA:UPBJ+450.00,79,数据误差超限
DATA:UPBJ+450.00,80,数据误差超限
DATA:UPBJ+450.00,81,数据误差超限
DATA:UPBJ+450.00,82,数据误差超限
DATA:UPBJ+450.00,83,数据误差超限
DATA:UPBJ+450.00,84,数据误差超限
DATA:UPBJ+450.00,85,数据误差超限
DATA:UPBJ+450.00,86,数据误差超限
DATA:UPBJ+450.00,87,数据误差超限
DATA:UPBJ+450.00,88,数据误差超限
DATA:UPBJ+450.00,89,数据误差超限
DATA:UPBJ+450.00,90,数据误差超限
DATA:UPBJ+450.00,91,数据误差超限
DATA:UPBJ+450.00,92,数据误差超限
DATA:UPBJ+450.00,93,数据误差超限
DATA:UPBJ+450.00,94,数据误差超限
DATA:UPBJ+450.00,95,数据误差超限
DATA:UPBJ+450.00,96,数据误差超限
DATA:UPBJ+450.00,97,数据误差超限
DATA:UPBJ+450.00,98,数据误差超限
DATA:UPBJ+450.00,99,数据误差超限
DATA:UPBJ+450.00,100,数据误差超限
DATA:UPBJ+450.00,101,数据误差超限
DATA:UPBJ+450.00,102,数据误差超限
DATA:UPBJ+450.00,103,数据误差超限
DATA:UPBJ+450.00,104,数据误差超限
DATA:UPBJ+450.00,105,数据误差超限
DATA:UPBJ+450.00,106,数据误差超限
DATA:UPBJ+450.00,107,数据误差超限
DATA:UPBJ+450.00,108,数据误差超限
DATA:UPBJ+450.00,109,数据误差超限
DATA:UPBJ+450.00,110,数据误差超限
DATA:UPBJ+450.00,111,数据误差超限
DATA:UPBJ+450.00,112,数据误差超限
DATA:UPBJ+450.00,113,数据误差超限
DATA:UPBJ+450.00,114,数据误差超限
DATA:UPBJ+450.00,115,数据误差超限
DATA:UPBJ+450.00,116,数据误差超限
DATA:UPBJ+450.00,117,数据误差超限
DATA:UPBJ+450.00,118,数据误差超限
DATA:UPBJ+450.15-2,82,数据误差超限
DATA:UPBJ+450.15-2,83,数据误差超限
DATA:UPBJ+450.15-2,84,数据误差超限
DATA:UPBJ+450.15-2,85,数据误差超限
DATA:UPBJ+450.15-2,86,数据误差超限
DATA:UPBJ+450.15-2,87,数据误差超限
DATA:UPBJ+450.15-2,88,数据误差超限
DATA:UPBJ+450.15-2,89,数据误差超限
DATA:UPBJ+450.15-2,90,数据误差超限
DATA:UPBJ+450.15-2,91,数据误差超限
DATA:UPBJ+450.15-2,92,数据误差超限
DATA:UPBJ+450.15-2,93,数据误差超限
DATA:UPBJ+450.15-2,94,数据误差超限
DATA:UPBJ+450.15-2,95,数据误差超限
DATA:UPBJ+450.15-2,96,数据误差超限
DATA:UPBJ+450.15-2,97,数据误差超限
DATA:UPBJ+450.15-2,98,数据误差超限
DATA:UPBJ+450.15-2,99,数据误差超限
DATA:UPBJ+450.15-2,100,数据误差超限
DATA:UPBJ+450.15-2,101,数据误差超限
DATA:UPBJ+450.15-2,102,数据误差超限
DATA:UPBJ+450.15-2,103,数据误差超限
DATA:UPBJ+450.15-2,104,数据误差超限
DATA:UPBJ+450.15-2,105,数据误差超限
DATA:UPBJ+450.15-2,106,数据误差超限
DATA:UPBJ+450.15-2,107,数据误差超限
DATA:UPBJ+450.15-2,108,数据误差超限
DATA:UPBJ+450.15-2,109,数据误差超限
DATA:UPBJ+450.15-2,110,数据误差超限
DATA:UPBJ+450.15-2,111,数据误差超限
DATA:UPBJ+450.15-2,112,数据误差超限
DATA:UPBJ+450.15-2,113,数据误差超限
DATA:UPBJ+450.15-2,114,数据误差超限
DATA:UPBJ+450.15-2,115,数据误差超限
DATA:UPBJ+450.15-2,116,数据误差超限
DATA:UPBJ+450.15-2,117,数据误差超限
DATA:UPBJ+450.15-2,118,数据误差超限
DATA:UPBJ+450.15-2,119,数据误差超限
DATA:UPBJ+450.15-2,120,数据误差超限
DATA:UPBJ+450.15-2,121,数据误差超限
DATA:UPBJ+450.15-2,122,数据误差超限
DATA:UPBJ+450.15-2,123,数据误差超限
DATA:UPBJ+450.15-2,124,数据误差超限
DATA:UPBJ+450.15-2,125,数据误差超限
DATA:UPBJ+450.15-2,126,数据误差超限
DATA:UPBJ+450.15-2,127,数据误差超限
DATA:UPBJ+450.15-2,128,数据误差超限
DATA:UPBJ+450.15-2,129,数据误差超限
DATA:UPBJ+450.15-2,130,数据误差超限
DATA:UPBJ+450.15-2,131,数据误差超限
DATA:UPBJ+450.15-2,132,数据误差超限
DATA:UPBJ+450.15-2,133,数据误差超限
DATA:UPBJ+450.15-2,134,数据误差超限
DATA:UPBJ+450.15-2,135,数据误差超限
DATA:UPBJ+450.15-2,136,数据误差超限
DATA:UPBJ+450.15-2,137,数据误差超限
DATA:UPBJ+450.15-2,138,数据误差超限
DATA:UPBJ+450.15-2,139,数据误差超限
DATA:UPBJ+450.15-2,140,数据误差超限
DATA:UPBJ+450.15-2,141,数据误差超限
DATA:UPBJ+450.15-2,142,数据误差超限
DATA:UPBJ+450.15-2,143,数据误差超限
DATA:UPBJ+450.15-2,144,数据误差超限
DATA:UPBJ+450.15-2,145,数据误差超限
DATA:UPBJ+450.15-2,146,数据误差超限
DATA:UPBJ+450.15-2,147,数据误差超限
DATA:UPBJ+450.15-2,148,数据误差超限
DATA:UPBJ+450.15-2,149,数据误差超限
DATA:UPBJ+450.15-2,150,数据误差超限
DATA:UPBJ+450.15-2,151,数据误差超限
DATA:UPBJ+450.15-2,152,数据误差超限
DATA:UPBJ+450.15-2,153,数据误差超限
DATA:UPBJ+450.15-2,154,数据误差超限
DATA:UPBJ+450.15-2,155,数据误差超限
DATA:UPBJ+450.15-2,156,数据误差超限
DATA:UPBJ+450.15-2,157,数据误差超限
DATA:UPBJ+450.15-2,158,数据误差超限
DATA:UPBJ+450.15-2,159,数据误差超限
DATA:UPBJ+450.15-2,160,数据误差超限
DATA:UPBJ+450.15-2,161,数据误差超限
DATA:UPBJ+450.15-2,162,数据误差超限
DATA:UPBJ+450.15-2,163,数据误差超限
DATA:UPBJ+614.34,82,数据误差超限
DATA:UPBJ+614.34,83,数据误差超限
DATA:UPBJ+614.34,84,数据误差超限
DATA:UPBJ+614.34,85,数据误差超限
DATA:UPBJ+614.34,86,数据误差超限
DATA:UPBJ+614.34,87,数据误差超限
DATA:UPBJ+614.34,88,数据误差超限
DATA:UPBJ+614.34,89,数据误差超限
DATA:UPBJ+614.34,90,数据误差超限
DATA:UPBJ+614.34,91,数据误差超限
DATA:UPBJ+614.34,92,数据误差超限
DATA:UPBJ+614.34,93,数据误差超限
DATA:UPBJ+614.34,94,数据误差超限
DATA:UPBJ+614.34,95,数据误差超限
DATA:UPBJ+614.34,96,数据误差超限
DATA:UPBJ+614.34,97,数据误差超限
DATA:UPBJ+614.34,98,数据误差超限
DATA:UPBJ+614.34,99,数据误差超限
DATA:UPBJ+614.34,100,数据误差超限
DATA:UPBJ+614.34,101,数据误差超限
DATA:UPBJ+614.34,102,数据误差超限
DATA:UPBJ+614.34,103,数据误差超限
DATA:UPBJ+614.34,104,数据误差超限
DATA:UPBJ+614.34,105,数据误差超限
DATA:UPBJ+614.34,106,数据误差超限
DATA:UPBJ+614.34,107,数据误差超限
DATA:UPBJ+614.34,108,数据误差超限
DATA:UPBJ+614.34,109,数据误差超限
DATA:UPBJ+614.34,110,数据误差超限
DATA:UPBJ+614.34,111,数据误差超限
DATA:UPBJ+614.34,112,数据误差超限
DATA:UPBJ+614.34,113,数据误差超限
DATA:UPBJ+614.34,114,数据误差超限
DATA:UPBJ+614.34,115,数据误差超限
DATA:UPBJ+614.34,116,数据误差超限
DATA:UPBJ+614.34,117,数据误差超限
DATA:UPBJ+614.34,118,数据误差超限
DATA:UPBJ+614.34,119,数据误差超限
DATA:UPBJ+614.34,120,数据误差超限
DATA:UPBJ+614.34,121,数据误差超限
DATA:UPBJ+614.34,122,数据误差超限
DATA:UPBJ+614.34,123,数据误差超限
DATA:UPBJ+614.34,124,数据误差超限
DATA:UPBJ+614.34,125,数据误差超限
DATA:UPBJ+614.34,126,数据误差超限
DATA:UPBJ+614.34,127,数据误差超限
DATA:UPBJ+614.34,128,数据误差超限
DATA:UPBJ+614.34,129,数据误差超限
DATA:UPBJ+614.34,130,数据误差超限
DATA:UPBJ+614.34,131,数据误差超限
DATA:UPBJ+614.34,132,数据误差超限
DATA:UPBJ+614.34,133,数据误差超限
DATA:UPBJ+614.34,134,数据误差超限
DATA:UPBJ+614.34,135,数据误差超限
DATA:UPBJ+614.34,136,数据误差超限
DATA:UPBJ+614.34,137,数据误差超限
DATA:UPBJ+614.34,138,数据误差超限
DATA:UPBJ+614.34,139,数据误差超限
DATA:UPBJ+614.34,140,数据误差超限
DATA:UPBJ+614.34,141,数据误差超限
DATA:UPBJ+614.34,142,数据误差超限
DATA:UPBJ+614.34,143,数据误差超限
DATA:UPBJ+614.34,144,数据误差超限
DATA:UPBJ+614.34,145,数据误差超限
DATA:UPBJ+614.34,146,数据误差超限
DATA:UPBJ+614.34,147,数据误差超限
DATA:UPBJ+614.34,148,数据误差超限
DATA:UPBJ+614.34,149,数据误差超限
DATA:UPBJ+614.34,150,数据误差超限
DATA:UPBJ+614.34,151,数据误差超限
DATA:UPBJ+614.34,152,数据误差超限
DATA:UPBJ+614.34,153,数据误差超限
DATA:UPBJ+614.34,154,数据误差超限
DATA:UPBJ+614.34,155,数据误差超限
DATA:UPBJ+614.34,156,数据误差超限
DATA:UPBJ+614.34,157,数据误差超限
DATA:UPBJ+614.34,158,数据误差超限
DATA:UPBJ+614.34,159,数据误差超限
DATA:UPBJ+614.34,160,数据误差超限
DATA:UPBJ+614.34,161,数据误差超限
DATA:UPBJ+614.34,162,数据误差超限
DATA:UPBJ+614.34,163,数据误差超限
DATA:UPBJ+614.34,164,数据误差超限
DATA:UPBJ+614.34,165,数据误差超限
DATA:UPBJ+614.34,166,数据误差超限
DATA:UPBJ+614.34,167,数据误差超限
DATA:UPBJ+614.34,168,数据误差超限
DATA:UPBJ+614.34,169,数据误差超限
DATA:UPBJ+614.34,170,数据误差超限
DATA:UPBJ+614.34,171,数据误差超限
DATA:UPBJ+614.34,172,数据误差超限
DATA:UPBJ+614.34,173,数据误差超限
DATA:UPBJ+614.34,174,数据误差超限
DATA:UPBJ+614.34,175,数据误差超限
DATA:UPBJ+614.34,176,数据误差超限
DATA:UPR-Z1,8,数据误差超限
DATA:UPR-Z1,9,数据误差超限
DATA:UPR-Z1,10,数据误差超限
DATA:UPR-Z1,11,数据误差超限
DATA:UPR-Z1,12,数据误差超限
DATA:UPR-Z1,13,数据误差超限
DATA:UPR-Z1,14,数据误差超限
DATA:UPR-Z1,15,数据误差超限
DATA:UPR-Z1,16,数据误差超限
DATA:UPR-Z1,17,数据误差超限
DATA:UPR-Z1,18,数据误差超限
DATA:UPR-Z1,19,数据误差超限
DATA:UPR-Z1,20,数据误差超限
DATA:UPR-Z1,21,数据误差超限
DATA:UPR-Z1,22,数据误差超限
DATA:UPR-Z1,23,数据误差超限
DATA:UPR-Z1,24,数据误差超限
DATA:UPR-Z1,25,数据误差超限
DATA:UPR-Z1,26,数据误差超限
DATA:UPR-Z1,27,数据误差超限
DATA:UPR-Z1,28,数据误差超限
DATA:UPR-Z1,29,数据误差超限
DATA:UPR-Z1,30,数据误差超限
DATA:UPR-Z1,31,数据误差超限
DATA:UPR-Z1,32,数据误差超限
DATA:UPR-Z1,33,数据误差超限
DATA:UPR-Z1,34,数据误差超限
DATA:UPR-Z1,35,数据误差超限
DATA:UPR-Z1,36,数据误差超限
DATA:UPR-Z1,37,数据误差超限
DATA:UPR-Z1,38,数据误差超限
DATA:UPR-Z1,39,数据误差超限
DATA:UPR-Z1,40,数据误差超限
DATA:UPR-Z1,41,数据误差超限
DATA:UPR-Z1,42,数据误差超限
DATA:UPR-Z1,43,数据误差超限
DATA:UPR-Z1,44,数据误差超限
DATA:UPR-Z1,45,数据误差超限
DATA:UPR-Z1,46,数据误差超限
DATA:UPR-Z1,47,数据误差超限
DATA:UPR-Z1,48,数据误差超限
DATA:UPR-Z1,49,数据误差超限
DATA:UPR-Z1,50,数据误差超限
DATA:UPR-Z1,51,数据误差超限
DATA:UPR-Z1,52,数据误差超限
DATA:UPR-Z1,53,数据误差超限
DATA:UPR-Z1,54,数据误差超限
DATA:UPR-Z1,55,数据误差超限
DATA:UPR-Z1,56,数据误差超限
DATA:UPR-Z1,57,数据误差超限
DATA:UPR-Z1,58,数据误差超限
DATA:UPR-Z1,59,数据误差超限
DATA:UPR-Z1,60,数据误差超限
DATA:UPR-Z1,61,数据误差超限
DATA:UPR-Z1,62,数据误差超限
DATA:UPR-Z1,63,数据误差超限
DATA:UPR-Z1,64,数据误差超限
DATA:UPR-Z1,65,数据误差超限
DATA:UPR-Z1,66,数据误差超限
DATA:UPR-Z1,67,数据误差超限
DATA:UPR-Z1,68,数据误差超限
DATA:UPR-Z1,69,数据误差超限
DATA:UPR-Z1,70,数据误差超限
DATA:UPR-Z1,71,数据误差超限
DATA:UPR-Z1,72,数据误差超限
DATA:UPR-Z1,73,数据误差超限
DATA:UPR-Z1,74,数据误差超限
DATA:UPR-Z1,75,数据误差超限
DATA:UPR-Z1,76,数据误差超限
DATA:UPR-Z1,77,数据误差超限
DATA:UPR-Z1,78,数据误差超限
DATA:UPR-Z1,79,数据误差超限
DATA:UPR-Z1,80,数据误差超限
DATA:UPR-Z1,81,数据误差超限
DATA:UPR-Z1,82,数据误差超限
DATA:UPR-Z1,83,数据误差超限
DATA:UPR-Z1,84,数据误差超限
DATA:UPR-Z1,85,数据误差超限
DATA:UPR-Z1,86,数据误差超限
DATA:UPR-Z1,87,数据误差超限
DATA:UPR-Z1,88,数据误差超限
DATA:UPR-Z1,89,数据误差超限
DATA:UPR-Z1,90,数据误差超限
DATA:UPR-Z1,91,数据误差超限
DATA:UPR-Z1,92,数据误差超限
DATA:UPR-Z1,93,数据误差超限
DATA:UPR-Z1,94,数据误差超限
DATA:UPR-Z1,95,数据误差超限
DATA:UPR-Z1,96,数据误差超限
DATA:UPR-Z1,97,数据误差超限
DATA:UPR-Z1,98,数据误差超限
DATA:UPR-Z1,99,数据误差超限
DATA:UPR-Z1,100,数据误差超限
DATA:UPR-Z1,101,数据误差超限
DATA:UPR-Z1,102,数据误差超限
DATA:UPR-Z1,103,数据误差超限
DATA:UPR-Z1,104,数据误差超限
DATA:UPR-Z1,105,数据误差超限
DATA:UPR-Z1,106,数据误差超限
DATA:UPR-Z1,107,数据误差超限
DATA:UPR-Z1,108,数据误差超限
DATA:UPR-Z1,109,数据误差超限
DATA:UPR-Z1,110,数据误差超限
DATA:UPR-Z2,14,数据误差超限
DATA:UPR-Z2,15,数据误差超限
DATA:UPR-Z2,16,数据误差超限
DATA:UPR-Z2,17,数据误差超限
DATA:UPR-Z2,18,数据误差超限
DATA:UPR-Z2,19,数据误差超限
DATA:UPR-Z2,20,数据误差超限
DATA:UPR-Z2,21,数据误差超限
DATA:UPR-Z2,22,数据误差超限
DATA:UPR-Z2,23,数据误差超限
DATA:UPR-Z2,24,数据误差超限
DATA:UPR-Z2,25,数据误差超限
DATA:UPR-Z2,26,数据误差超限
DATA:UPR-Z2,27,数据误差超限
DATA:UPR-Z2,28,数据误差超限
DATA:UPR-Z2,29,数据误差超限
DATA:UPR-Z2,30,数据误差超限
DATA:UPR-Z2,31,数据误差超限
DATA:UPR-Z2,32,数据误差超限
DATA:UPR-Z2,33,数据误差超限
DATA:UPR-Z2,34,数据误差超限
DATA:UPR-Z2,35,数据误差超限
DATA:UPR-Z2,36,数据误差超限
DATA:UPR-Z2,37,数据误差超限
DATA:UPR-Z2,38,数据误差超限
DATA:UPR-Z2,39,数据误差超限
DATA:UPR-Z2,40,数据误差超限
DATA:UPR-Z2,41,数据误差超限
DATA:UPR-Z2,42,数据误差超限
DATA:UPR-Z2,43,数据误差超限
DATA:UPR-Z2,44,数据误差超限
DATA:UPR-Z2,45,数据误差超限
DATA:UPR-Z2,46,数据误差超限
DATA:UPR-Z2,47,数据误差超限
DATA:UPR-Z2,48,数据误差超限
DATA:UPR-Z2,49,数据误差超限
DATA:UPR-Z2,50,数据误差超限
DATA:UPR-Z2,51,数据误差超限
DATA:UPR-Z2,52,数据误差超限
DATA:UPR-Z2,53,数据误差超限
DATA:UPR-Z2,54,数据误差超限
DATA:UPR-Z2,55,数据误差超限
DATA:UPR-Z2,56,数据误差超限
DATA:UPR-Z2,57,数据误差超限
DATA:UPR-Z2,58,数据误差超限
DATA:UPR-Z2,59,数据误差超限
DATA:UPR-Z2,60,数据误差超限
DATA:UPR-Z2,61,数据误差超限
DATA:UPR-Z2,62,数据误差超限
DATA:UPR-Z2,63,数据误差超限
DATA:UPR-Z2,64,数据误差超限
DATA:UPR-Z2,65,数据误差超限
DATA:UPR-Z2,66,数据误差超限
DATA:UPR-Z2,67,数据误差超限
DATA:UPR-Z2,68,数据误差超限
DATA:UPR-Z2,69,数据误差超限
DATA:UPR-Z2,70,数据误差超限
DATA:UPR-Z2,71,数据误差超限
DATA:UPR-Z2,72,数据误差超限
DATA:UPR-Z2,73,数据误差超限
DATA:UPR-Z2,74,数据误差超限
DATA:UPR-Z2,75,数据误差超限
DATA:UPR-Z2,76,数据误差超限
DATA:UPR-Z2,77,数据误差超限
DATA:UPR-Z2,78,数据误差超限
DATA:UPR-Z2,79,数据误差超限
DATA:UPR-Z2,80,数据误差超限
DATA:UPR-Z2,81,数据误差超限
DATA:UPR-Z2,82,数据误差超限
DATA:UPR-Z2,83,数据误差超限
DATA:UPR-Z2,84,数据误差超限
DATA:UPR-Z2,85,数据误差超限
DATA:UPR-Z2,86,数据误差超限
DATA:UPR-Z2,87,数据误差超限
DATA:UPR-Z2,88,数据误差超限
DATA:UPR-Z2,89,数据误差超限
DATA:UPR-Z2,90,数据误差超限
DATA:UPR-Z2,91,数据误差超限
DATA:UPR-Z2,92,数据误差超限
DATA:UPR-Z2,93,数据误差超限
DATA:UPR-Z2,94,数据误差超限
DATA:UPR-Z2,95,数据误差超限
DATA:UPR-Z2,96,数据误差超限
DATA:UPR-Z2,97,数据误差超限
DATA:UPR-Z2,98,数据误差超限
DATA:UPR-Z2,99,数据误差超限
DATA:UPR-Z2,100,数据误差超限
DATA:UPR-Z2,101,数据误差超限
DATA:UPR-Z2,102,数据误差超限
DATA:UPR-Z2,103,数据误差超限
DATA:UPR-Z2,104,数据误差超限
DATA:UPR-Z2,105,数据误差超限
DATA:UPR-Z2,106,数据误差超限
DATA:UPR-Z2,107,数据误差超限
DATA:UPR-Z2,108,数据误差超限
DATA:UPR-Z3,8,数据误差超限
DATA:UPR-Z3,9,数据误差超限
DATA:UPR-Z3,10,数据误差超限
DATA:UPR-Z3,11,数据误差超限
DATA:UPR-Z3,12,数据误差超限
DATA:UPR-Z3,13,数据误差超限
DATA:UPR-Z3,14,数据误差超限
DATA:UPR-Z3,15,数据误差超限
DATA:UPR-Z3,16,数据误差超限
DATA:UPR-Z3,17,数据误差超限
DATA:UPR-Z3,18,数据误差超限
DATA:UPR-Z3,19,数据误差超限
DATA:UPR-Z3,20,数据误差超限
DATA:UPR-Z3,21,数据误差超限
DATA:UPR-Z3,22,数据误差超限
DATA:UPR-Z3,23,数据误差超限
DATA:UPR-Z3,24,数据误差超限
DATA:UPR-Z3,25,数据误差超限
DATA:UPR-Z3,26,数据误差超限
DATA:UPR-Z3,27,数据误差超限
DATA:UPR-Z3,28,数据误差超限
DATA:UPR-Z3,29,数据误差超限
DATA:UPR-Z3,30,数据误差超限
DATA:UPR-Z3,31,数据误差超限
DATA:UPR-Z3,32,数据误差超限
DATA:UPR-Z3,33,数据误差超限
DATA:UPR-Z3,34,数据误差超限
DATA:UPR-Z3,35,数据误差超限
DATA:UPR-Z3,36,数据误差超限
DATA:UPR-Z3,37,数据误差超限
DATA:UPR-Z3,38,数据误差超限
DATA:UPR-Z3,39,数据误差超限
DATA:UPR-Z3,40,数据误差超限
DATA:UPR-Z3,41,数据误差超限
DATA:UPR-Z3,42,数据误差超限
DATA:UPR-Z3,43,数据误差超限
DATA:UPR-Z3,44,数据误差超限
DATA:UPR-Z3,45,数据误差超限
DATA:UPR-Z3,46,数据误差超限
DATA:UPR-Z3,47,数据误差超限
DATA:UPR-Z3,48,数据误差超限
DATA:UPR-Z3,49,数据误差超限
DATA:UPR-Z3,50,数据误差超限
DATA:UPR-Z3,51,数据误差超限
DATA:UPR-Z3,52,数据误差超限
DATA:UPR-Z3,53,数据误差超限
DATA:UPR-Z3,54,数据误差超限
DATA:UPR-Z3,55,数据误差超限
DATA:UPR-Z3,56,数据误差超限
DATA:UPR-Z3,57,数据误差超限
DATA:UPR-Z3,58,数据误差超限
DATA:UPR-Z3,59,数据误差超限
DATA:UPR-Z3,60,数据误差超限
DATA:UPR-Z3,61,数据误差超限
DATA:UPR-Z3,62,数据误差超限
DATA:UPR-Z3,63,数据误差超限
DATA:UPR-Z3,64,数据误差超限
DATA:UPR-Z3,65,数据误差超限
DATA:UPR-Z3,66,数据误差超限
DATA:UPR-Z3,67,数据误差超限
DATA:UPR-Z3,68,数据误差超限
DATA:UPR-Z3,69,数据误差超限
DATA:UPR-Z3,70,数据误差超限
DATA:UPR-Z3,71,数据误差超限
DATA:UPR-Z3,72,数据误差超限
DATA:UPR-Z3,73,数据误差超限
DATA:UPR-Z3,74,数据误差超限
DATA:UPR-Z3,75,数据误差超限
DATA:UPR-Z3,76,数据误差超限
DATA:UPR-Z3,77,数据误差超限
DATA:UPR-Z3,78,数据误差超限
DATA:UPR-Z3,79,数据误差超限
DATA:UPR-Z3,80,数据误差超限
DATA:UPR-Z3,81,数据误差超限
DATA:UPR-Z3,82,数据误差超限
DATA:UPR-Z3,83,数据误差超限
DATA:UPR-Z3,84,数据误差超限
DATA:UPR-Z3,85,数据误差超限
DATA:UPR-Z3,86,数据误差超限
DATA:UPR-Z3,87,数据误差超限
DATA:UPR-Z3,88,数据误差超限
DATA:UPR-Z3,89,数据误差超限
DATA:UPR-Z3,90,数据误差超限
DATA:UPR-Z3,91,数据误差超限
DATA:UPR-Z3,92,数据误差超限
DATA:UPR-Z3,93,数据误差超限
DATA:UPR-Z3,94,数据误差超限
DATA:UPR-Z3,95,数据误差超限
DATA:UPR-Z3,96,数据误差超限
DATA:UPR-Z3,97,数据误差超限
DATA:UPR-Z3,98,数据误差超限
DATA:UPR-Z3,99,数据误差超限
DATA:UPR-Z3,100,数据误差超限
DATA:UPR-Z3,101,数据误差超限
DATA:UPR-Z3,102,数据误差超限
DATA:UPR-Z3,103,数据误差超限
DATA:UPR-Z3,104,数据误差超限
DATA:UPR-Z3,105,数据误差超限
DATA:UPR-Z3,106,数据误差超限
DATA:UPR-Z3,107,数据误差超限
DATA:UPR-Z3,108,数据误差超限
DATA:PBJ-1+020,151,数据误差超限
DATA:PBJ-1+020,152,数据误差超限
DATA:PBJ-1+020,153,数据误差超限
DATA:PBJ-1+020,154,数据误差超限
DATA:PBJ-1+020,155,数据误差超限
DATA:PBJ-1+020,156,数据误差超限
DATA:PBJ-1+020,157,数据误差超限
DATA:PBJ-1+020,158,数据误差超限
DATA:PBJ-1+020,159,数据误差超限
DATA:PBJ-1+020,160,数据误差超限
DATA:PBJ-1+020,161,数据误差超限
DATA:PBJ-1+020,162,数据误差超限
DATA:PBJ-1+020,163,数据误差超限
DATA:PBJ-1+020,164,数据误差超限
DATA:PBJ-1+020,165,数据误差超限
DATA:PBJ-1+020,166,数据误差超限
DATA:PBJ-1+020,167,数据误差超限
DATA:PBJ-1+020,168,数据误差超限
DATA:PBJ-1+020,169,数据误差超限
DATA:PBJ-1+020,170,数据误差超限
DATA:PBJ-1+020,171,数据误差超限
DATA:PBJ-1+020,172,数据误差超限
DATA:PBJ-1+020,173,数据误差超限
DATA:PBJ-1+020,174,数据误差超限
DATA:PBJ-1+020,175,数据误差超限
DATA:PBJ-1+020,176,数据误差超限
DATA:PBJ-1+020,177,数据误差超限
DATA:PBJ-1+020,178,数据误差超限
DATA:PBJ-1+020,179,数据误差超限
DATA:PBJ-1+020,180,数据误差超限
DATA:PBJ-1+020,181,数据误差超限
DATA:PBJ-1+020,182,数据误差超限
DATA:PBJ-1+020,183,数据误差超限
